2026-03-23 13:04:13,950 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song0065.wav/bass.wav
2026-03-23 13:04:21,586 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1236.wav/other.wav
2026-03-23 13:04:21,586 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1236.wav/vocals.wav
2026-03-23 13:04:21,587 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1237.wav/bass.wav
2026-03-23 13:04:21,587 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1237.wav/drums.wav
2026-03-23 13:04:21,588 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1237.wav/other.wav
2026-03-23 13:04:21,589 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1237.wav/vocals.wav
2026-03-23 13:04:21,589 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1238.wav/bass.wav
2026-03-23 13:04:21,590 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1238.wav/drums.wav
2026-03-23 13:04:21,591 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1238.wav/other.wav
2026-03-23 13:04:21,591 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1238.wav/vocals.wav
2026-03-23 13:04:21,592 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1239.wav/bass.wav
2026-03-23 13:04:21,593 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1239.wav/drums.wav
2026-03-23 13:04:21,593 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1239.wav/other.wav
2026-03-23 13:04:21,594 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1239.wav/vocals.wav
2026-03-23 13:04:21,595 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1240.wav/bass.wav
2026-03-23 13:04:21,595 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1240.wav/drums.wav
2026-03-23 13:04:21,596 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1240.wav/other.wav
2026-03-23 13:04:21,596 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1240.wav/vocals.wav
2026-03-23 13:04:21,597 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1241.wav/bass.wav
2026-03-23 13:04:21,598 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1241.wav/drums.wav
2026-03-23 13:04:21,598 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1241.wav/other.wav
2026-03-23 13:04:21,599 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1241.wav/vocals.wav
2026-03-23 13:04:21,600 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1242.wav/bass.wav
2026-03-23 13:04:21,600 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1242.wav/drums.wav
2026-03-23 13:04:21,601 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1242.wav/other.wav
2026-03-23 13:04:21,601 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1242.wav/vocals.wav
2026-03-23 13:04:21,602 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1243.wav/bass.wav
2026-03-23 13:04:21,603 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1243.wav/drums.wav
2026-03-23 13:04:21,603 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1243.wav/other.wav
2026-03-23 13:04:21,604 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1243.wav/vocals.wav
2026-03-23 13:04:21,605 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1244.wav/bass.wav
2026-03-23 13:04:21,605 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1244.wav/drums.wav
2026-03-23 13:04:21,606 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1244.wav/other.wav
2026-03-23 13:04:21,606 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1244.wav/vocals.wav
2026-03-23 13:04:21,607 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1245.wav/bass.wav
2026-03-23 13:04:21,608 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1245.wav/drums.wav
2026-03-23 13:04:21,608 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1245.wav/other.wav
2026-03-23 13:04:21,609 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1245.wav/vocals.wav
2026-03-23 13:04:21,610 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1246.wav/bass.wav
2026-03-23 13:04:21,610 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1246.wav/drums.wav
2026-03-23 13:04:21,611 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1246.wav/other.wav
2026-03-23 13:04:21,611 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1246.wav/vocals.wav
2026-03-23 13:04:21,612 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1247.wav/bass.wav
2026-03-23 13:04:21,613 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1247.wav/drums.wav
2026-03-23 13:04:21,613 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1247.wav/other.wav
2026-03-23 13:04:21,614 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1247.wav/vocals.wav
2026-03-23 13:04:21,615 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1248.wav/bass.wav
2026-03-23 13:04:21,615 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1248.wav/drums.wav
2026-03-23 13:04:21,616 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1248.wav/other.wav
2026-03-23 13:04:21,616 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1248.wav/vocals.wav
2026-03-23 13:04:21,767 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1249.wav/bass.wav
2026-03-23 13:04:21,768 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1249.wav/drums.wav
2026-03-23 13:04:21,768 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1249.wav/other.wav
2026-03-23 13:04:21,769 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1249.wav/vocals.wav
2026-03-23 13:04:21,769 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1250.wav/bass.wav
2026-03-23 13:04:21,770 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1250.wav/drums.wav
2026-03-23 13:04:21,770 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1250.wav/other.wav
2026-03-23 13:04:21,771 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1250.wav/vocals.wav
2026-03-23 13:04:21,771 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1251.wav/bass.wav
2026-03-23 13:04:21,772 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1251.wav/drums.wav
2026-03-23 13:04:21,772 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1251.wav/other.wav
2026-03-23 13:04:21,773 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1251.wav/vocals.wav
2026-03-23 13:04:21,774 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1252.wav/bass.wav
2026-03-23 13:04:21,774 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1252.wav/drums.wav
2026-03-23 13:04:21,775 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1252.wav/other.wav
2026-03-23 13:04:21,776 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1252.wav/vocals.wav
2026-03-23 13:04:21,776 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1253.wav/bass.wav
2026-03-23 13:04:21,777 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1253.wav/drums.wav
2026-03-23 13:04:21,778 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1253.wav/other.wav
2026-03-23 13:04:21,778 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1253.wav/vocals.wav
2026-03-23 13:04:21,779 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1254.wav/bass.wav
2026-03-23 13:04:21,780 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1254.wav/drums.wav
2026-03-23 13:04:21,780 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1254.wav/other.wav
2026-03-23 13:04:21,781 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1254.wav/vocals.wav
2026-03-23 13:04:21,782 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1255.wav/bass.wav
2026-03-23 13:04:21,782 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1255.wav/drums.wav
2026-03-23 13:04:21,783 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1255.wav/other.wav
2026-03-23 13:04:21,784 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1255.wav/vocals.wav
2026-03-23 13:04:21,784 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1256.wav/bass.wav
2026-03-23 13:04:21,785 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1256.wav/drums.wav
2026-03-23 13:04:21,785 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1256.wav/other.wav
2026-03-23 13:04:21,786 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1256.wav/vocals.wav
2026-03-23 13:04:21,787 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1257.wav/bass.wav
2026-03-23 13:04:21,787 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1257.wav/drums.wav
2026-03-23 13:04:21,788 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1257.wav/other.wav
2026-03-23 13:04:21,789 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1257.wav/vocals.wav
2026-03-23 13:04:21,789 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1258.wav/bass.wav
2026-03-23 13:04:21,790 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1258.wav/drums.wav
2026-03-23 13:04:21,790 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1258.wav/other.wav
2026-03-23 13:04:21,791 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1258.wav/vocals.wav
2026-03-23 13:04:21,792 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1259.wav/bass.wav
2026-03-23 13:04:21,792 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1259.wav/drums.wav
2026-03-23 13:04:21,793 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1259.wav/other.wav
2026-03-23 13:04:21,793 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1259.wav/vocals.wav
2026-03-23 13:04:21,794 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1260.wav/bass.wav
2026-03-23 13:04:21,795 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1260.wav/drums.wav
2026-03-23 13:04:21,795 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1260.wav/other.wav
2026-03-23 13:04:21,796 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1260.wav/vocals.wav
2026-03-23 13:04:21,797 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1261.wav/bass.wav
2026-03-23 13:04:21,797 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1261.wav/drums.wav
2026-03-23 13:04:21,798 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1261.wav/other.wav
2026-03-23 13:04:21,799 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1261.wav/vocals.wav
2026-03-23 13:04:21,799 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1262.wav/bass.wav
2026-03-23 13:04:21,800 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1262.wav/drums.wav
2026-03-23 13:04:21,800 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1262.wav/other.wav
2026-03-23 13:04:21,801 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1262.wav/vocals.wav
2026-03-23 13:04:21,802 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1263.wav/bass.wav
2026-03-23 13:04:21,802 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1263.wav/drums.wav
2026-03-23 13:04:21,803 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1263.wav/other.wav
2026-03-23 13:04:21,803 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1263.wav/vocals.wav
2026-03-23 13:04:21,804 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1264.wav/bass.wav
2026-03-23 13:04:21,805 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1264.wav/drums.wav
2026-03-23 13:04:21,805 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1264.wav/other.wav
2026-03-23 13:04:21,806 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1264.wav/vocals.wav
2026-03-23 13:04:21,807 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1265.wav/bass.wav
2026-03-23 13:04:21,807 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1265.wav/drums.wav
2026-03-23 13:04:21,808 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1265.wav/other.wav
2026-03-23 13:04:21,808 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1265.wav/vocals.wav
2026-03-23 13:04:21,809 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1266.wav/bass.wav
2026-03-23 13:04:21,810 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1266.wav/drums.wav
2026-03-23 13:04:21,810 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1266.wav/other.wav
2026-03-23 13:04:21,811 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1266.wav/vocals.wav
2026-03-23 13:04:21,811 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1267.wav/bass.wav
2026-03-23 13:04:21,812 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1267.wav/drums.wav
2026-03-23 13:04:21,813 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1267.wav/other.wav
2026-03-23 13:04:21,813 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1267.wav/vocals.wav
2026-03-23 13:04:21,814 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1268.wav/bass.wav
2026-03-23 13:04:21,814 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1268.wav/drums.wav
2026-03-23 13:04:21,815 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1268.wav/other.wav
2026-03-23 13:04:21,816 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1268.wav/vocals.wav
2026-03-23 13:04:21,816 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1269.wav/bass.wav
2026-03-23 13:04:21,817 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1269.wav/drums.wav
2026-03-23 13:04:21,817 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1269.wav/other.wav
2026-03-23 13:04:21,818 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1269.wav/vocals.wav
2026-03-23 13:04:21,819 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1270.wav/bass.wav
2026-03-23 13:04:21,819 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1270.wav/drums.wav
2026-03-23 13:04:21,820 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1270.wav/other.wav
2026-03-23 13:04:21,821 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1270.wav/vocals.wav
2026-03-23 13:04:21,821 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1271.wav/bass.wav
2026-03-23 13:04:21,822 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1271.wav/drums.wav
2026-03-23 13:04:21,822 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1271.wav/other.wav
2026-03-23 13:04:21,823 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1271.wav/vocals.wav
2026-03-23 13:04:21,824 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1272.wav/bass.wav
2026-03-23 13:04:21,824 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1272.wav/drums.wav
2026-03-23 13:04:21,825 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1272.wav/other.wav
2026-03-23 13:04:21,826 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1272.wav/vocals.wav
2026-03-23 13:04:21,826 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1273.wav/bass.wav
2026-03-23 13:04:21,827 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1273.wav/drums.wav
2026-03-23 13:04:21,828 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1273.wav/other.wav
2026-03-23 13:04:21,828 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1273.wav/vocals.wav
2026-03-23 13:04:21,829 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1274.wav/bass.wav
2026-03-23 13:04:21,829 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1274.wav/drums.wav
2026-03-23 13:04:21,830 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1274.wav/other.wav
2026-03-23 13:04:21,831 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1274.wav/vocals.wav
2026-03-23 13:04:21,831 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1275.wav/bass.wav
2026-03-23 13:04:21,832 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1275.wav/drums.wav
2026-03-23 13:04:21,833 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1275.wav/other.wav
2026-03-23 13:04:21,833 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1275.wav/vocals.wav
2026-03-23 13:04:21,834 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1276.wav/bass.wav
2026-03-23 13:04:21,834 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1276.wav/drums.wav
2026-03-23 13:04:21,835 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1276.wav/other.wav
2026-03-23 13:04:21,836 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1276.wav/vocals.wav
2026-03-23 13:04:21,836 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1277.wav/bass.wav
2026-03-23 13:04:21,837 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1277.wav/drums.wav
2026-03-23 13:04:21,837 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1277.wav/other.wav
2026-03-23 13:04:21,838 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1277.wav/vocals.wav
2026-03-23 13:04:21,839 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1278.wav/bass.wav
2026-03-23 13:04:21,839 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1278.wav/drums.wav
2026-03-23 13:04:21,840 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1278.wav/other.wav
2026-03-23 13:04:21,841 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1278.wav/vocals.wav
2026-03-23 13:04:21,841 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1279.wav/bass.wav
2026-03-23 13:04:21,842 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1279.wav/drums.wav
2026-03-23 13:04:21,842 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1279.wav/other.wav
2026-03-23 13:04:21,843 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1279.wav/vocals.wav
